,id_ev,tipo_ev,nombre_ev,prod_as_ev,fecha_ev,loc_ev,estado,id_cli,fecha_nac,sexo,prov,importe_activos_0,importe_activos_1
168,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,573461,04/08/1934,M,SEV,747875.59,1183797.81
169,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,538794,09/09/1930,M,sevilla,407004.88,369895.0
170,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,515959,13/07/1986,H,ZGZ,199682.76,369432.63
171,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,536635,03/11/1992,H,zaragoza,740292.9,1316096.91
172,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,518752,05/05/1947,H,Bilbao,655571.2,1270026.03
173,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,500397,21/04/2005,H,sevilla,935904.13,1023621.5
174,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,328310,14/09/1950,H,bilbao,192519.86,235013.03
175,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,513566,07/06/1947,H,sevilla,396296.4,498852.72
176,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,302964,16/10/1945,H,ZGZ,544787.58,649571.84
177,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,447318,11/07/1980,H,Sevilla,984945.19,1190208.04
178,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,433159,05/11/1992,H,Barcelona,586288.49,704163.92
179,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,483751,23/11/2005,M,Málaga,260476.99,376240.42
180,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,420194,18/01/1956,H,MAD,766162.58,1321718.83
181,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,399288,24/04/1977,M,MAD,854308.13,1278369.11
182,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,575491,14/11/1959,H,Barcelona,608304.42,732761.46
183,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,441601,19/04/1951,H,madrid,334508.24,531307.14
184,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,379797,30/03/1940,M,sevilla,943485.59,1654673.86
185,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,444535,01/12/1967,M,Bilbao,884833.35,1146828.3
186,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,323686,25/08/1951,M,zaragoza,510107.71,999851.39
187,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,544960,06/08/1981,H,Barcelona,365993.27,322353.73
188,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,459492,30/11/1958,H,zaragoza,651949.29,1000722.34
189,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,515616,12/11/1958,H,Valencia,749899.12,688268.49
190,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,442757,09/06/1988,M,VLC,494328.53,830044.37
191,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,500305,25/12/1998,H,Málaga,321425.55,443334.65
192,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,474495,25/12/1990,H,Málaga,514179.79,525419.11
193,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,571593,26/02/1957,M,madrid,522171.12,1036768.72
194,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,317325,27/07/1999,H,Madrid,335533.13,479858.12
195,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,568086,28/10/1992,M,sevilla,179558.35,278797.64
196,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,379224,30/09/1997,H,bilbao,403144.82,367885.64
197,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,340092,22/09/1951,H,bilbao,992558.07,1426961.51
198,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,354530,19/08/1990,M,Bilbao,600327.83,1034739.96
199,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,398014,20/08/1992,H,ZGZ,228897.11,322276.51
200,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,519337,20/06/1942,M,Barcelona,214119.44,350235.34
201,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,378958,21/05/1946,M,Madrid,655951.7,641108.03
202,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,354704,25/04/1999,H,Valencia,281509.37,512658.6
203,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,418052,24/08/1955,M,sevilla,226051.04,286067.36
204,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,473226,02/01/1991,H,Málaga,114287.13,129266.41
205,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,589562,23/09/1944,M,MLG,169636.53,293434.83
206,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,503181,21/02/1963,M,SEV,973514.38,1580599.76
207,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Asistido,590881,22/04/1964,M,Zaragoza,188771.4,161484.92
208,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,439478,17/05/1930,M,Sevilla,271847.73,462336.6
209,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion enviada,576923,22/04/1983,M,barcelona,130921.63,222427.78
210,1193,14,Gestión Activa vs. Pasiva,ProgramaMelodía Rewards,23/08/2023,Madrid,Invitacion aceptada,536637,25/11/1982,H,MLG,645870.72,997421.57
240,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,400237,21/10/1971,H,BIL,104623.0,185796.13
241,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,386736,25/05/1957,M,MAD,73324.92,75298.18
242,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,521788,01/10/1932,H,ZGZ,453724.04,656572.09
243,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,599779,15/11/1997,M,BCN,629294.88,701807.02
244,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,519305,19/06/1945,H,Málaga,709428.79,1356012.86
245,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,320505,07/04/1972,H,BCN,140388.24,155426.9
246,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,385018,04/10/1978,M,madrid,578454.57,694833.99
247,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,573461,04/08/1934,M,SEV,747875.59,1183797.81
248,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,538794,09/09/1930,M,sevilla,407004.88,369895.0
249,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,515959,13/07/1986,H,ZGZ,199682.76,369432.63
250,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,536635,03/11/1992,H,zaragoza,740292.9,1316096.91
251,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,518752,05/05/1947,H,Bilbao,655571.2,1270026.03
252,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,500397,21/04/2005,H,sevilla,935904.13,1023621.5
253,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,328310,14/09/1950,H,bilbao,192519.86,235013.03
254,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,513566,07/06/1947,H,sevilla,396296.4,498852.72
255,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,302964,16/10/1945,H,ZGZ,544787.58,649571.84
256,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,447318,11/07/1980,H,Sevilla,984945.19,1190208.04
257,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,433159,05/11/1992,H,Barcelona,586288.49,704163.92
258,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,483751,23/11/2005,M,Málaga,260476.99,376240.42
259,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,420194,18/01/1956,H,MAD,766162.58,1321718.83
260,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,399288,24/04/1977,M,MAD,854308.13,1278369.11
261,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,575491,14/11/1959,H,Barcelona,608304.42,732761.46
262,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,441601,19/04/1951,H,madrid,334508.24,531307.14
263,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,379797,30/03/1940,M,sevilla,943485.59,1654673.86
264,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,444535,01/12/1967,M,Bilbao,884833.35,1146828.3
265,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,323686,25/08/1951,M,zaragoza,510107.71,999851.39
266,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,544960,06/08/1981,H,Barcelona,365993.27,322353.73
267,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,459492,30/11/1958,H,zaragoza,651949.29,1000722.34
268,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,515616,12/11/1958,H,Valencia,749899.12,688268.49
269,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,442757,09/06/1988,M,VLC,494328.53,830044.37
270,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,500305,25/12/1998,H,Málaga,321425.55,443334.65
271,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,474495,25/12/1990,H,Málaga,514179.79,525419.11
272,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,571593,26/02/1957,M,madrid,522171.12,1036768.72
273,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,317325,27/07/1999,H,Madrid,335533.13,479858.12
274,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,568086,28/10/1992,M,sevilla,179558.35,278797.64
275,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,379224,30/09/1997,H,bilbao,403144.82,367885.64
276,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,340092,22/09/1951,H,bilbao,992558.07,1426961.51
277,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,354530,19/08/1990,M,Bilbao,600327.83,1034739.96
278,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,398014,20/08/1992,H,ZGZ,228897.11,322276.51
279,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,519337,20/06/1942,M,Barcelona,214119.44,350235.34
280,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,378958,21/05/1946,M,Madrid,655951.7,641108.03
281,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,354704,25/04/1999,H,Valencia,281509.37,512658.6
282,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,418052,24/08/1955,M,sevilla,226051.04,286067.36
283,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,473226,02/01/1991,H,Málaga,114287.13,129266.41
284,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,589562,23/09/1944,M,MLG,169636.53,293434.83
285,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,503181,21/02/1963,M,SEV,973514.38,1580599.76
286,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,590881,22/04/1964,M,Zaragoza,188771.4,161484.92
287,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,439478,17/05/1930,M,Sevilla,271847.73,462336.6
288,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,576923,22/04/1983,M,barcelona,130921.63,222427.78
289,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,536637,25/11/1982,H,MLG,645870.72,997421.57
290,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,421122,21/09/1966,M,MAD,477243.57,569261.23
291,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,553677,28/07/1940,H,valencia,59663.81,108899.49
292,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,507454,10/03/1938,M,BIL,469635.36,747192.31
293,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,413269,30/05/1938,M,sevilla,720943.87,998509.98
294,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,333446,06/09/1958,H,malaga,424928.5,790943.81
295,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,380709,17/12/1999,H,Barcelona,446918.84,478807.34
296,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,577524,21/06/1970,H,BIL,126474.95,158211.83
297,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,556356,10/02/1999,M,bilbao,489061.04,846324.75
298,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,313434,07/03/1992,M,BIL,550929.99,609982.11
299,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,418320,27/01/1967,M,Barcelona,553197.82,815251.85
300,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,381614,22/02/1940,H,MLG,527780.5,1011117.45
301,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,459355,25/11/1955,M,bilbao,281443.14,271212.92
302,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,318915,24/05/1980,H,Barcelona,72952.1,125716.25
303,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,445784,27/08/1991,M,ZGZ,533858.36,971239.76
304,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,323390,12/03/1957,H,barcelona,569329.69,1035003.47
305,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,527219,19/12/1932,M,malaga,712655.32,886305.07
306,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,485266,13/09/1949,H,zaragoza,999361.42,983421.71
307,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,319172,25/02/1946,H,Sevilla,982605.23,1400252.84
308,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,450361,06/07/2003,M,zaragoza,969925.47,900074.04
309,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,331159,27/11/1987,M,MLG,124873.02,243375.77
310,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,501380,15/04/1993,H,Valencia,931358.04,1366513.27
311,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,382582,12/08/1944,M,Barcelona,918525.92,921465.91
312,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,461443,12/12/1960,M,Zaragoza,84465.79,144048.74
313,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,396239,11/06/1948,M,Valencia,606048.79,934730.71
314,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,537832,16/09/1936,M,MAD,719486.24,726799.47
315,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,532047,23/10/1949,H,zaragoza,284305.65,553164.61
316,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,305762,14/09/1956,M,malaga,883966.48,1184389.88
317,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,349324,04/12/1932,H,Barcelona,403847.92,700728.75
318,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,430919,30/01/1932,M,MAD,169616.57,262326.11
319,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,444363,24/09/1986,H,VLC,98221.17,115344.21
320,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,580800,25/12/1968,M,Valencia,333900.29,644998.49
321,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,423939,02/03/1969,M,Valencia,480021.66,809249.44
322,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,367627,12/03/1952,M,sevilla,436424.68,427863.53
323,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,356047,07/05/1935,M,BIL,851269.81,1101799.06
324,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,511825,04/01/1970,H,barcelona,990629.63,1620800.81
325,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,592248,22/04/1950,M,Barcelona,400403.25,464213.26
326,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,558642,19/06/1962,H,sevilla,481691.89,648613.79
327,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,307172,07/11/1995,H,Zaragoza,364894.96,550782.32
328,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion aceptada,429407,16/04/1994,M,Sevilla,569499.09,637194.63
329,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,301772,28/10/1963,M,zaragoza,612741.46,1176898.81
330,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,511839,16/04/1990,M,BIL,713183.2,1247359.39
331,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,458164,08/04/1949,H,Barcelona,475241.2,858531.8
332,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Invitacion enviada,446685,13/08/2000,H,BIL,658576.02,561603.68
333,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,424609,16/03/1965,M,Málaga,733676.27,865064.06
334,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,513176,02/03/1936,H,Madrid,537339.51,496403.2
335,906,17,Selección de pólizas,Financiamiento TechAdvance,20/07/2018,Sevilla,Asistido,332356,15/07/1993,H,zaragoza,384313.21,750792.78
336,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,400237,21/10/1971,H,BIL,104623.0,185796.13
337,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion aceptada,386736,25/05/1957,M,MAD,73324.92,75298.18
338,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,521788,01/10/1932,H,ZGZ,453724.04,656572.09
339,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion aceptada,599779,15/11/1997,M,BCN,629294.88,701807.02
340,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,519305,19/06/1945,H,Málaga,709428.79,1356012.86
341,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,320505,07/04/1972,H,BCN,140388.24,155426.9
342,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,385018,04/10/1978,M,madrid,578454.57,694833.99
343,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,573461,04/08/1934,M,SEV,747875.59,1183797.81
344,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,538794,09/09/1930,M,sevilla,407004.88,369895.0
345,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,515959,13/07/1986,H,ZGZ,199682.76,369432.63
346,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion aceptada,536635,03/11/1992,H,zaragoza,740292.9,1316096.91
347,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion aceptada,518752,05/05/1947,H,Bilbao,655571.2,1270026.03
348,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,500397,21/04/2005,H,sevilla,935904.13,1023621.5
349,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,328310,14/09/1950,H,bilbao,192519.86,235013.03
350,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion aceptada,513566,07/06/1947,H,sevilla,396296.4,498852.72
351,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,302964,16/10/1945,H,ZGZ,544787.58,649571.84
352,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,447318,11/07/1980,H,Sevilla,984945.19,1190208.04
353,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion aceptada,433159,05/11/1992,H,Barcelona,586288.49,704163.92
354,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,483751,23/11/2005,M,Málaga,260476.99,376240.42
355,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion aceptada,420194,18/01/1956,H,MAD,766162.58,1321718.83
356,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,399288,24/04/1977,M,MAD,854308.13,1278369.11
357,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Invitacion enviada,575491,14/11/1959,H,Barcelona,608304.42,732761.46
358,395,19,Planifica tu jubilacion,Asesoría Financiera Personalizada,20/10/2022,Zaragoza,Asistido,441601,19/04/1951,H,madrid,334508.24,531307.14
359,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,379797,30/03/1940,M,sevilla,943485.59,1654673.86
360,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,444535,01/12/1967,M,Bilbao,884833.35,1146828.3
361,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,323686,25/08/1951,M,zaragoza,510107.71,999851.39
362,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,544960,06/08/1981,H,Barcelona,365993.27,322353.73
363,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,459492,30/11/1958,H,zaragoza,651949.29,1000722.34
364,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,515616,12/11/1958,H,Valencia,749899.12,688268.49
365,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,442757,09/06/1988,M,VLC,494328.53,830044.37
366,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,500305,25/12/1998,H,Málaga,321425.55,443334.65
367,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,474495,25/12/1990,H,Málaga,514179.79,525419.11
368,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,571593,26/02/1957,M,madrid,522171.12,1036768.72
369,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,317325,27/07/1999,H,Madrid,335533.13,479858.12
370,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,568086,28/10/1992,M,sevilla,179558.35,278797.64
371,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,379224,30/09/1997,H,bilbao,403144.82,367885.64
